GRID_ID,occ,eh,GRTS_No,STATE,stabb,Albers_X,Albers_Y,Latitude,Longitude,Sample,Surveyed2017,Surveyed2022,Grouping1,Grouping2,fire5prop_2022,fire20prop_2022,HumanMod_2022,NDVI_2022,SnowMod_PrimaryHab,ClusterCells,StdMayDepth_2022,MeanMayDepth_2022,StdMaySWE_2022,MeanMaySWE_2022
12083,4,0,Id-034,Idaho,ID,-1435953.551,2453644.849,43.84449447,-114.0355595,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.02,4.328909874,42.40000153,0.83,207,425.8633151,748.8168478,145.0110998,256.8764542
12103,1,0,Id-106,Wyoming,WY,-1140874.955,2399528.104,43.81409492,-110.2909729,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.03,4.193290234,54.40000153,0.58,182,430.3983627,902.4387978,105.1405796,308.1448486
12103,2,0,Id-106,Wyoming,WY,-1140874.955,2399528.104,43.81409492,-110.2909729,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.03,4.193290234,54.40000153,0.58,182,430.3983627,902.4387978,105.1405796,308.1448486
12103,3,0,Id-106,Wyoming,WY,-1140874.955,2399528.104,43.81409492,-110.2909729,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.03,4.193290234,54.40000153,0.58,182,430.3983627,902.4387978,105.1405796,308.1448486
12103,4,0,Id-106,Wyoming,WY,-1140874.955,2399528.104,43.81409492,-110.2909729,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.03,4.193290234,54.40000153,0.58,182,430.3983627,902.4387978,105.1405796,308.1448486
12106,1,0,Id-122,Wyoming,WY,-1096613.165,2391410.592,43.80040033,-109.7297896,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.05,1.970299959,39.20000076,0.98,182,544.1095845,1661.562465,146.8161567,583.1696289
12106,2,0,Id-122,Wyoming,WY,-1096613.165,2391410.592,43.80040033,-109.7297896,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.05,1.970299959,39.20000076,0.98,182,544.1095845,1661.562465,146.8161567,583.1696289
12106,3,1,Id-122,Wyoming,WY,-1096613.165,2391410.592,43.80040033,-109.7297896,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.05,1.970299959,39.20000076,0.98,182,544.1095845,1661.562465,146.8161567,583.1696289
12106,4,0,Id-122,Wyoming,WY,-1096613.165,2391410.592,43.80040033,-109.7297896,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.05,1.970299959,39.20000076,0.98,182,544.1095845,1661.562465,146.8161567,583.1696289
12107,1,0,Id-058,Wyoming,WY,-1081859.236,2388704.755,43.79530662,-109.542781,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.19,0.37,2.579659939,54.5,0.86,182,465.6980956,960.4257534,134.1223137,311.335672
12107,2,0,Id-058,Wyoming,WY,-1081859.236,2388704.755,43.79530662,-109.542781,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.19,0.37,2.579659939,54.5,0.86,182,465.6980956,960.4257534,134.1223137,311.335672
12107,3,0,Id-058,Wyoming,WY,-1081859.236,2388704.755,43.79530662,-109.542781,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.19,0.37,2.579659939,54.5,0.86,182,465.6980956,960.4257534,134.1223137,311.335672
12107,4,0,Id-058,Wyoming,WY,-1081859.236,2388704.755,43.79530662,-109.542781,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.19,0.37,2.579659939,54.5,0.86,182,465.6980956,960.4257534,134.1223137,311.335672
12108,1,0,Id-110,Wyoming,WY,-1067105.306,2385998.918,43.78994859,-109.3558009,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.07,0.13,1.598559976,22.60000038,0.99,182,496.0868043,1251.173554,132.9785708,412.5106262
12108,2,0,Id-110,Wyoming,WY,-1067105.306,2385998.918,43.78994859,-109.3558009,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.07,0.13,1.598559976,22.60000038,0.99,182,496.0868043,1251.173554,132.9785708,412.5106262
12108,3,0,Id-110,Wyoming,WY,-1067105.306,2385998.918,43.78994859,-109.3558009,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.07,0.13,1.598559976,22.60000038,0.99,182,496.0868043,1251.173554,132.9785708,412.5106262
12108,4,0,Id-110,Wyoming,WY,-1067105.306,2385998.918,43.78994859,-109.3558009,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.07,0.13,1.598559976,22.60000038,0.99,182,496.0868043,1251.173554,132.9785708,412.5106262
12200,1,0,Id-065,Idaho,ID,-1536525.222,2487339.639,43.96454748,-115.3503371,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.42,0.8,3.629920006,58,0.72,207,556.5198511,976.3437158,218.2684141,401.0949554
12200,2,0,Id-065,Idaho,ID,-1536525.222,2487339.639,43.96454748,-115.3503371,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.42,0.8,3.629920006,58,0.72,207,556.5198511,976.3437158,218.2684141,401.0949554
12200,3,0,Id-065,Idaho,ID,-1536525.222,2487339.639,43.96454748,-115.3503371,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.42,0.8,3.629920006,58,0.72,207,556.5198511,976.3437158,218.2684141,401.0949554
12200,4,0,Id-065,Idaho,ID,-1536525.222,2487339.639,43.96454748,-115.3503371,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.42,0.8,3.629920006,58,0.72,207,556.5198511,976.3437158,218.2684141,401.0949554
12202,1,1,Id-130,Idaho,ID,-1507017.363,2481927.965,43.9699973,-114.975197,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,1.025200009,45.70000076,1,207,762.9620614,1940.895467,283.0156279,817.5046509
12202,2,1,Id-130,Idaho,ID,-1507017.363,2481927.965,43.9699973,-114.975197,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,1.025200009,45.70000076,1,207,762.9620614,1940.895467,283.0156279,817.5046509
12202,3,1,Id-130,Idaho,ID,-1507017.363,2481927.965,43.9699973,-114.975197,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,1.025200009,45.70000076,1,207,762.9620614,1940.895467,283.0156279,817.5046509
12202,4,0,Id-130,Idaho,ID,-1507017.363,2481927.965,43.9699973,-114.975197,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,1.025200009,45.70000076,1,207,762.9620614,1940.895467,283.0156279,817.5046509
12206,1,0,Id-082,Idaho,ID,-1448001.644,2471104.616,43.97771152,-114.2247662,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.03,0.06,4.746960163,36.5,0.61,207,373.7519371,475.719346,124.0293936,146.6643784
12206,2,0,Id-082,Idaho,ID,-1448001.644,2471104.616,43.97771152,-114.2247662,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.03,0.06,4.746960163,36.5,0.61,207,373.7519371,475.719346,124.0293936,146.6643784
12206,3,0,Id-082,Idaho,ID,-1448001.644,2471104.616,43.97771152,-114.2247662,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.03,0.06,4.746960163,36.5,0.61,207,373.7519371,475.719346,124.0293936,146.6643784
12206,4,0,Id-082,Idaho,ID,-1448001.644,2471104.616,43.97771152,-114.2247662,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.03,0.06,4.746960163,36.5,0.61,207,373.7519371,475.719346,124.0293936,146.6643784
12223,1,0,Id-038,Wyoming,WY,-1197184.837,2425105.383,43.96309676,-111.0351923,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.03,4.703199863,68.59999847,0.51,182,236.8977204,604.4406417,75.78402045,209.891095
12223,2,0,Id-038,Wyoming,WY,-1197184.837,2425105.383,43.96309676,-111.0351923,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.03,4.703199863,68.59999847,0.51,182,236.8977204,604.4406417,75.78402045,209.891095
12223,3,0,Id-038,Wyoming,WY,-1197184.837,2425105.383,43.96309676,-111.0351923,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.03,4.703199863,68.59999847,0.51,182,236.8977204,604.4406417,75.78402045,209.891095
12223,4,0,Id-038,Wyoming,WY,-1197184.837,2425105.383,43.96309676,-111.0351923,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.03,4.703199863,68.59999847,0.51,182,236.8977204,604.4406417,75.78402045,209.891095
12226,1,0,Id-090,Wyoming,WY,-1152923.047,2416987.871,43.95255378,-110.4726364,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.12,0.24,0.999100029,63,0.81,182,272.8653473,950.232687,75.94147478,360.0456665
12226,2,0,Id-090,Wyoming,WY,-1152923.047,2416987.871,43.95255378,-110.4726364,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.12,0.24,0.999100029,63,0.81,182,272.8653473,950.232687,75.94147478,360.0456665
12226,3,0,Id-090,Wyoming,WY,-1152923.047,2416987.871,43.95255378,-110.4726364,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.12,0.24,0.999100029,63,0.81,182,272.8653473,950.232687,75.94147478,360.0456665
12226,4,1,Id-090,Wyoming,WY,-1152923.047,2416987.871,43.95255378,-110.4726364,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.12,0.24,0.999100029,63,0.81,182,272.8653473,950.232687,75.94147478,360.0456665
12227,1,0,Id-170,Wyoming,WY,-1138169.118,2414282.034,43.94850898,-110.2851589,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.38,0.75,1.021589994,61.59999847,0.98,182,635.2143547,1405.149451,159.8343933,526.5852356
12227,2,0,Id-170,Wyoming,WY,-1138169.118,2414282.034,43.94850898,-110.2851589,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.38,0.75,1.021589994,61.59999847,0.98,182,635.2143547,1405.149451,159.8343933,526.5852356
12227,3,0,Id-170,Wyoming,WY,-1138169.118,2414282.034,43.94850898,-110.2851589,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.38,0.75,1.021589994,61.59999847,0.98,182,635.2143547,1405.149451,159.8343933,526.5852356
12227,4,0,Id-170,Wyoming,WY,-1138169.118,2414282.034,43.94850898,-110.2851589,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.38,0.75,1.021589994,61.59999847,0.98,182,635.2143547,1405.149451,159.8343933,526.5852356
12324,1,0,Id-022,Idaho,ID,-1533819.385,2502093.569,44.09903182,-115.3545162,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.25,0.46,2.273119926,53.29999924,0.65,207,469.2711413,743.7521127,175.8633867,299.4831635
12324,2,0,Id-022,Idaho,ID,-1533819.385,2502093.569,44.09903182,-115.3545162,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.25,0.46,2.273119926,53.29999924,0.65,207,469.2711413,743.7521127,175.8633867,299.4831635
12324,3,0,Id-022,Idaho,ID,-1533819.385,2502093.569,44.09903182,-115.3545162,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.25,0.46,2.273119926,53.29999924,0.65,207,469.2711413,743.7521127,175.8633867,299.4831635
12324,4,0,Id-022,Idaho,ID,-1533819.385,2502093.569,44.09903182,-115.3545162,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.25,0.46,2.273119926,53.29999924,0.65,207,469.2711413,743.7521127,175.8633867,299.4831635
12325,1,0,Id-037,Idaho,ID,-1519065.455,2499387.732,44.10189584,-115.1665829,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.24,0.47,0.955231011,58.90000153,0.8,207,689.2348413,1198.826849,256.9459906,486.2384094
12325,2,1,Id-037,Idaho,ID,-1519065.455,2499387.732,44.10189584,-115.1665829,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.24,0.47,0.955231011,58.90000153,0.8,207,689.2348413,1198.826849,256.9459906,486.2384094
12325,3,0,Id-037,Idaho,ID,-1519065.455,2499387.732,44.10189584,-115.1665829,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.24,0.47,0.955231011,58.90000153,0.8,207,689.2348413,1198.826849,256.9459906,486.2384094
12325,4,0,Id-037,Idaho,ID,-1519065.455,2499387.732,44.10189584,-115.1665829,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.24,0.47,0.955231011,58.90000153,0.8,207,689.2348413,1198.826849,256.9459906,486.2384094
12333,1,0,Id-098,Idaho,ID,-1401034.017,2477741.034,44.11522973,-113.662697,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,4.045440197,30.60000038,0.76,2,291.8087339,576.5727273,86.05861081,182.7102463
12333,2,0,Id-098,Idaho,ID,-1401034.017,2477741.034,44.11522973,-113.662697,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,4.045440197,30.60000038,0.76,2,291.8087339,576.5727273,86.05861081,182.7102463
12333,3,0,Id-098,Idaho,ID,-1401034.017,2477741.034,44.11522973,-113.662697,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,4.045440197,30.60000038,0.76,2,291.8087339,576.5727273,86.05861081,182.7102463
12333,4,0,Id-098,Idaho,ID,-1401034.017,2477741.034,44.11522973,-113.662697,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0,4.045440197,30.60000038,0.76,2,291.8087339,576.5727273,86.05861081,182.7102463
12348,1,0,Id-118,Wyoming,WY,-1179725.07,2437153.476,44.09432154,-110.8429287,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.1,0.18,1.266309977,58.29999924,1,182,559.8460636,1769.717204,155.7872768,704.3811829
12348,2,0,Id-118,Wyoming,WY,-1179725.07,2437153.476,44.09432154,-110.8429287,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.1,0.18,1.266309977,58.29999924,1,182,559.8460636,1769.717204,155.7872768,704.3811829
12348,3,0,Id-118,Wyoming,WY,-1179725.07,2437153.476,44.09432154,-110.8429287,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.1,0.18,1.266309977,58.29999924,1,182,559.8460636,1769.717204,155.7872768,704.3811829
12348,4,0,Id-118,Wyoming,WY,-1179725.07,2437153.476,44.09432154,-110.8429287,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.1,0.18,1.266309977,58.29999924,1,182,559.8460636,1769.717204,155.7872768,704.3811829
12349,1,0,Id-182,Wyoming,WY,-1164971.14,2434447.638,44.09079932,-110.6550391,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.46,0.76,1.183169961,66.69999695,0.83,182,294.5769835,1241.819048,125.6881212,477.1069702
12349,2,0,Id-182,Wyoming,WY,-1164971.14,2434447.638,44.09079932,-110.6550391,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.46,0.76,1.183169961,66.69999695,0.83,182,294.5769835,1241.819048,125.6881212,477.1069702
12349,3,0,Id-182,Wyoming,WY,-1164971.14,2434447.638,44.09079932,-110.6550391,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.46,0.76,1.183169961,66.69999695,0.83,182,294.5769835,1241.819048,125.6881212,477.1069702
12349,4,0,Id-182,Wyoming,WY,-1164971.14,2434447.638,44.09079932,-110.6550391,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.46,0.76,1.183169961,66.69999695,0.83,182,294.5769835,1241.819048,125.6881212,477.1069702
12356,1,0,Id-174,Wyoming,WY,-1061693.631,2415506.778,44.05870321,-109.3404593,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.2,0.41,4.702300072,23.60000038,0.74,182,425.2479153,735.0221607,118.2326473,217.088678
12356,2,0,Id-174,Wyoming,WY,-1061693.631,2415506.778,44.05870321,-109.3404593,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.2,0.41,4.702300072,23.60000038,0.74,182,425.2479153,735.0221607,118.2326473,217.088678
12356,3,0,Id-174,Wyoming,WY,-1061693.631,2415506.778,44.05870321,-109.3404593,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.2,0.41,4.702300072,23.60000038,0.74,182,425.2479153,735.0221607,118.2326473,217.088678
12356,4,0,Id-174,Wyoming,WY,-1061693.631,2415506.778,44.05870321,-109.3404593,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.2,0.41,4.702300072,23.60000038,0.74,182,425.2479153,735.0221607,118.2326473,217.088678
12449,1,0,Id-149,Idaho,ID,-1516359.618,2514141.662,44.23642226,-115.1704064,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.13,0.21,2.57524991,49.09999847,0.92,207,571.6118599,1520.001639,206.8208629,638.0596375
12449,2,0,Id-149,Idaho,ID,-1516359.618,2514141.662,44.23642226,-115.1704064,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.13,0.21,2.57524991,49.09999847,0.92,207,571.6118599,1520.001639,206.8208629,638.0596375
12449,3,1,Id-149,Idaho,ID,-1516359.618,2514141.662,44.23642226,-115.1704064,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.13,0.21,2.57524991,49.09999847,0.92,207,571.6118599,1520.001639,206.8208629,638.0596375
12449,4,1,Id-149,Idaho,ID,-1516359.618,2514141.662,44.23642226,-115.1704064,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.13,0.21,2.57524991,49.09999847,0.92,207,571.6118599,1520.001639,206.8208629,638.0596375
12459,1,0,Id-162,Idaho,ID,-1368820.32,2487083.289,44.25045976,-113.2867606,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.06,0.1,5.526329994,30.60000038,0.36,207,130.4272657,190.7195652,35.91125819,60.78062744
12459,2,0,Id-162,Idaho,ID,-1368820.32,2487083.289,44.25045976,-113.2867606,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.06,0.1,5.526329994,30.60000038,0.36,207,130.4272657,190.7195652,35.91125819,60.78062744
12459,3,0,Id-162,Idaho,ID,-1368820.32,2487083.289,44.25045976,-113.2867606,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.06,0.1,5.526329994,30.60000038,0.36,207,130.4272657,190.7195652,35.91125819,60.78062744
12459,4,0,Id-162,Idaho,ID,-1368820.32,2487083.289,44.25045976,-113.2867606,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.06,0.1,5.526329994,30.60000038,0.36,207,130.4272657,190.7195652,35.91125819,60.78062744
12470,1,0,Id-054,Idaho,ID,-1206527.092,2457319.08,44.23509167,-111.2147623,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.08,0.16,4.29365015,66.69999695,0.55,182,173.4651792,421.1793296,77.50352981,161.6107376
12470,2,0,Id-054,Idaho,ID,-1206527.092,2457319.08,44.23509167,-111.2147623,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.08,0.16,4.29365015,66.69999695,0.55,182,173.4651792,421.1793296,77.50352981,161.6107376
12470,3,0,Id-054,Idaho,ID,-1206527.092,2457319.08,44.23509167,-111.2147623,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.08,0.16,4.29365015,66.69999695,0.55,182,173.4651792,421.1793296,77.50352981,161.6107376
12470,4,0,Id-054,Idaho,ID,-1206527.092,2457319.08,44.23509167,-111.2147623,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.08,0.16,4.29365015,66.69999695,0.55,182,173.4651792,421.1793296,77.50352981,161.6107376
12478,1,0,Id-094,Wyoming,WY,-1088495.654,2435672.382,44.20365449,-109.708949,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.02,1.157969952,28.70000076,0.95,182,318.7014257,1505.6,74.43023433,554.9653259
12478,2,0,Id-094,Wyoming,WY,-1088495.654,2435672.382,44.20365449,-109.708949,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.02,1.157969952,28.70000076,0.95,182,318.7014257,1505.6,74.43023433,554.9653259
12478,3,0,Id-094,Wyoming,WY,-1088495.654,2435672.382,44.20365449,-109.708949,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.02,1.157969952,28.70000076,0.95,182,318.7014257,1505.6,74.43023433,554.9653259
12478,4,0,Id-094,Wyoming,WY,-1088495.654,2435672.382,44.20365449,-109.708949,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.01,0.02,1.157969952,28.70000076,0.95,182,318.7014257,1505.6,74.43023433,554.9653259
12576,1,0,Id-053,Idaho,ID,-1469391.992,2520778.08,44.37801292,-114.6081219,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.04,7.031499863,49,0.88,207,479.4537467,828.7796247,163.2811541,307.7843109
12576,2,0,Id-053,Idaho,ID,-1469391.992,2520778.08,44.37801292,-114.6081219,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.04,7.031499863,49,0.88,207,479.4537467,828.7796247,163.2811541,307.7843109
12576,3,0,Id-053,Idaho,ID,-1469391.992,2520778.08,44.37801292,-114.6081219,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.04,7.031499863,49,0.88,207,479.4537467,828.7796247,163.2811541,307.7843109
12576,4,1,Id-053,Idaho,ID,-1469391.992,2520778.08,44.37801292,-114.6081219,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.02,0.04,7.031499863,49,0.88,207,479.4537467,828.7796247,163.2811541,307.7843109
12585,1,0,Id-173,Idaho,ID,-1336606.623,2496425.545,44.38466021,-112.9093292,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0.01,6.519460201,35.59999847,0.83,207,444.3243351,631.8326087,127.9609676,205.5664215
12585,2,0,Id-173,Idaho,ID,-1336606.623,2496425.545,44.38466021,-112.9093292,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0.01,6.519460201,35.59999847,0.83,207,444.3243351,631.8326087,127.9609676,205.5664215
12585,3,0,Id-173,Idaho,ID,-1336606.623,2496425.545,44.38466021,-112.9093292,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0.01,6.519460201,35.59999847,0.83,207,444.3243351,631.8326087,127.9609676,205.5664215
12585,4,0,Id-173,Idaho,ID,-1336606.623,2496425.545,44.38466021,-112.9093292,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0,0.01,6.519460201,35.59999847,0.83,207,444.3243351,631.8326087,127.9609676,205.5664215
12599,1,0,Id-142,Wyoming,WY,-1130051.606,2458543.823,44.35196136,-110.2675786,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.22,0.44,0.561483979,255,0.87,182,724.2852853,1453.864341,218.0278581,563.425708
12599,2,0,Id-142,Wyoming,WY,-1130051.606,2458543.823,44.35196136,-110.2675786,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.22,0.44,0.561483979,255,0.87,182,724.2852853,1453.864341,218.0278581,563.425708
12599,3,0,Id-142,Wyoming,WY,-1130051.606,2458543.823,44.35196136,-110.2675786,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.22,0.44,0.561483979,255,0.87,182,724.2852853,1453.864341,218.0278581,563.425708
12599,4,0,Id-142,Wyoming,WY,-1130051.606,2458543.823,44.35196136,-110.2675786,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.22,0.44,0.561483979,255,0.87,182,724.2852853,1453.864341,218.0278581,563.425708
12600,1,0,Id-186,Wyoming,WY,-1115297.676,2455837.986,44.34762226,-110.0790094,No,Yes,Yes,NorthernRockies,NorthernRockies,0.14,0.28,0.443870008,61.59999847,1,182,707.0810477,1894.950685,192.4641817,737.0889221
12600,2,0,Id-186,Wyoming,WY,-1115297.676,2455837.986,44.34762226,-110.0790094,No,Yes,Yes,NorthernRockies,NorthernRockies,0.14,0.28,0.443870008,61.59999847,1,182,707.0810477,1894.950685,192.4641817,737.0889221
12600,3,0,Id-186,Wyoming,WY,-1115297.676,2455837.986,44.34762226,-110.0790094,No,Yes,Yes,NorthernRockies,NorthernRockies,0.14,0.28,0.443870008,61.59999847,1,182,707.0810477,1894.950685,192.4641817,737.0889221
12600,4,0,Id-186,Wyoming,WY,-1115297.676,2455837.986,44.34762226,-110.0790094,No,Yes,Yes,NorthernRockies,NorthernRockies,0.14,0.28,0.443870008,61.59999847,1,182,707.0810477,1894.950685,192.4641817,737.0889221
12601,1,0,Id-030,Wyoming,WY,-1100543.746,2453132.149,44.34301629,-109.8904651,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.17,0.23,1.036440015,13.39999962,0.99,182,575.3198236,1575.587258,148.0985249,588.3440063
12601,2,0,Id-030,Wyoming,WY,-1100543.746,2453132.149,44.34301629,-109.8904651,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.17,0.23,1.036440015,13.39999962,0.99,182,575.3198236,1575.587258,148.0985249,588.3440063
12601,3,1,Id-030,Wyoming,WY,-1100543.746,2453132.149,44.34301629,-109.8904651,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.17,0.23,1.036440015,13.39999962,0.99,182,575.3198236,1575.587258,148.0985249,588.3440063
12601,4,0,Id-030,Wyoming,WY,-1100543.746,2453132.149,44.34301629,-109.8904651,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.17,0.23,1.036440015,13.39999962,0.99,182,575.3198236,1575.587258,148.0985249,588.3440063
12602,1,0,Id-158,Wyoming,WY,-1085789.816,2450426.312,44.33814349,-109.7019471,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.04,0.07,1.75849998,47.59999847,0.84,182,294.3702783,905.6648649,62.00062616,319.4279419
12602,2,1,Id-158,Wyoming,WY,-1085789.816,2450426.312,44.33814349,-109.7019471,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.04,0.07,1.75849998,47.59999847,0.84,182,294.3702783,905.6648649,62.00062616,319.4279419
12602,3,0,Id-158,Wyoming,WY,-1085789.816,2450426.312,44.33814349,-109.7019471,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.04,0.07,1.75849998,47.59999847,0.84,182,294.3702783,905.6648649,62.00062616,319.4279419
12602,4,0,Id-158,Wyoming,WY,-1085789.816,2450426.312,44.33814349,-109.7019471,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.04,0.07,1.75849998,47.59999847,0.84,182,294.3702783,905.6648649,62.00062616,319.4279419
12616,1,0,Id-187,Wyoming,WY,-879234.7991,2412544.591,44.24195167,-107.0662872,No,Yes,Yes,NorthernRockies,NorthernRockies,0.09,0.18,2.507539988,44.20000076,0.91,16,425.9680617,1016.759016,70.08819734,312.8631226
12616,2,0,Id-187,Wyoming,WY,-879234.7991,2412544.591,44.24195167,-107.0662872,No,Yes,Yes,NorthernRockies,NorthernRockies,0.09,0.18,2.507539988,44.20000076,0.91,16,425.9680617,1016.759016,70.08819734,312.8631226
12616,3,0,Id-187,Wyoming,WY,-879234.7991,2412544.591,44.24195167,-107.0662872,No,Yes,Yes,NorthernRockies,NorthernRockies,0.09,0.18,2.507539988,44.20000076,0.91,16,425.9680617,1016.759016,70.08819734,312.8631226
12616,4,0,Id-187,Wyoming,WY,-879234.7991,2412544.591,44.24195167,-107.0662872,No,Yes,Yes,NorthernRockies,NorthernRockies,0.09,0.18,2.507539988,44.20000076,0.91,16,425.9680617,1016.759016,70.08819734,312.8631226
12695,1,1,Id-086,Idaho,ID,-1540455.803,2549061.196,44.49955136,-115.5561908,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.56,1.03,1.843230009,56.79999924,1,207,793.7992886,1898.636111,283.6651362,801.9510803
12695,2,0,Id-086,Idaho,ID,-1540455.803,2549061.196,44.49955136,-115.5561908,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.56,1.03,1.843230009,56.79999924,1,207,793.7992886,1898.636111,283.6651362,801.9510803
12695,3,0,Id-086,Idaho,ID,-1540455.803,2549061.196,44.49955136,-115.5561908,Yes,Yes,Yes,NorthernRockies,NorthernRockies,0.56,1.03,1.843230009,56.79999924,1,207,793.7992886,1898.636111,283.6651362,801.9510803
